num_stas,policy,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,ee_kbit_j,e_per_pkt_uj,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac
600,cluster_csv,99,0.300833,36.9664,3312.578896,8391.607444,0.699167,0.669755,0.466939,0.466189,1.0,513.06997,30.264392,102.034089,329.926577,50.844912,14.409886,71062.322751,12271.881624,19653.065333,7.1,4561.707553,7703.074071,1.0
600,traffic_split,42,0.239028,29.371733,3954.781125,10006.449599,0.760972,0.558559,0.543467,0.542524,1.0,540.974128,29.231016,101.907543,359.731899,50.10367,10.858831,94301.126271,12457.289298,19607.308,7.1,4556.015045,7894.174253,0.998333
600,traffic_split,7,0.256319,31.496533,4076.051625,10755.986639,0.743681,0.641497,0.526503,0.52608,1.0,524.107933,29.659728,101.938824,341.96293,50.546451,12.019102,85197.713299,12248.485198,19209.658667,7.1,4540.31258,7701.072618,1.0
600,traffic_split,99,0.238681,29.329067,4318.918849,11181.19361,0.761319,0.587132,0.544295,0.543525,1.0,533.147323,29.287328,101.907306,351.647052,50.305637,11.002237,93071.979527,12402.461916,19798.334667,7.1,4558.898198,7836.463718,1.0
600,laca,42,0.225903,27.758933,4927.601168,12933.004838,0.774097,0.657325,0.501592,0.501592,1.0,500.016146,25.346248,101.887163,321.717756,51.064979,11.103215,92225.541804,11159.033247,15949.661333,7.1,4550.105042,6601.828204,1.0
600,laca,7,0.222153,27.298133,4969.208137,13199.449165,0.777847,0.660883,0.50816,0.507677,1.0,503.211675,25.322936,101.880409,325.025936,50.982394,10.849563,94381.683292,11145.640968,15821.849333,7.1,4563.472525,6575.068443,0.998333
600,laca,99,0.219028,26.914133,5026.633388,13271.189607,0.780972,0.646779,0.512162,0.511583,1.0,501.941118,25.352728,101.875551,323.697272,51.015567,10.72402,95486.579191,11259.69042,15951.968,7.1,4565.003869,6687.586551,1.0
600,rl,42,0.308542,37.9136,4712.165373,12010.184379,0.691458,0.736274,0.437434,0.437434,1.0,478.039671,28.486024,102.03717,295.813832,51.702646,15.862114,64556.336446,11594.162342,17967.592,7.1,4566.317231,7020.745111,1.0
600,rl,7,0.30875,37.9392,4821.159746,12078.485834,0.69125,0.737186,0.437681,0.437681,1.0,476.235202,28.493456,102.035748,293.95694,51.749059,15.932967,64269.258092,11458.341102,17264.758667,7.1,4556.401933,6894.839169,1.0
600,rl,99,0.306806,37.700267,4730.049304,12067.733298,0.693194,0.745513,0.441001,0.440826,1.0,476.830795,28.523744,102.031956,294.540683,51.734412,15.812849,64757.464186,11507.695058,17576.176,7.1,4555.1931,6945.401958,1.0
800,no_raw,42,0.06349,10.402133,2821.07284,5004.212467,0.93651,0.803883,0.775923,0.726229,1.0,2490.670544,24.65529,101.495079,2364.520175,0.0,0.626466,1634566.394837,49138.992914,119709.572,7.1,4582.064214,44549.8287,0.6
800,no_raw,7,0.063542,10.410667,2848.744651,4977.480583,0.936458,0.791766,0.776637,0.72623,1.0,2490.675123,24.661452,101.493752,2364.519919,0.0,0.626979,1633229.588634,49409.653043,119575.968,7.1,4563.078615,44839.474428,0.60875
800,no_raw,99,0.062865,10.299733,2878.772419,5066.2205,0.937135,0.802264,0.77787,0.727039,1.0,2490.67443,24.662004,101.492006,2364.520421,0.0,0.620298,1650819.837835,49585.67433,119943.932,7.1,4562.67691,45015.89742,0.59875
800,static,42,0.189583,31.061333,3649.801361,8945.964256,0.810417,0.716195,0.465178,0.464764,1.0,545.77614,21.445386,101.851083,372.677561,49.802111,8.536833,119950.800087,15952.581748,25182.549333,7.1,6093.888307,9851.593442,1.0
800,static,7,0.188698,30.916267,3792.329807,9010.270689,0.811302,0.705877,0.467251,0.466589,1.0,545.92306,21.44937,101.846906,372.828423,49.798362,8.494677,120546.080141,15965.18903,24751.265333,7.1,6051.723233,9906.365797,1.0
800,static,99,0.19,31.1296,3740.242098,8994.697096,0.81,0.717833,0.466149,0.465818,1.0,548.935113,21.463974,101.849128,375.90051,49.721501,8.506361,120380.507258,16128.065807,25002.049333,7.1,6085.041392,10035.924415,1.0
800,adaptive,42,0.17026,27.895467,5025.496119,13543.425742,0.82974,0.616398,0.529215,0.528154,1.0,595.684541,21.803808,101.788343,423.562903,48.529488,7.024389,145777.80148,17466.402595,28138.394667,7.1,6088.635278,11370.667317,1.0
800,adaptive,7,0.170469,27.9296,5005.060714,13920.465976,0.829531,0.608362,0.529124,0.527982,1.0,598.113616,21.807906,101.786566,426.051879,48.467266,7.004422,146193.367915,17602.516037,28193.894667,7.1,6047.580605,11547.835432,1.0
800,adaptive,99,0.169115,27.707733,5002.662505,13123.95076,0.830885,0.622682,0.53114,0.530242,1.0,602.143086,21.808602,101.786425,430.184099,48.36396,6.90228,148356.7813,17682.257076,28408.749333,7.1,6086.273534,11588.883543,0.99875
800,cluster_csv,42,0.21901,35.882667,3208.268935,8437.931577,0.78099,0.66597,0.431971,0.43141,1.0,543.33069,22.326498,101.906447,369.211886,49.885859,9.906306,103368.502226,15777.058635,24952.346667,7.1,6094.021518,9675.937117,1.0
800,cluster_csv,7,0.217708,35.669333,3046.210157,8364.414555,0.782292,0.654085,0.42401,0.42344,1.0,534.300777,21.866064,101.902714,360.425163,50.106836,10.013835,102258.522006,15505.893297,24704.82,7.1,6051.036872,9447.756425,1.0
800,cluster_csv,99,0.215417,35.293867,3029.193352,8013.492324,0.784583,0.652393,0.426334,0.425518,1.0,532.609113,21.833964,101.900493,358.725215,50.149442,9.939898,103019.17086,15429.851107,24420.641333,7.1,6092.825645,9329.925462,1.0
800,traffic_split,42,0.177448,29.073067,5417.292281,15499.57776,0.822552,0.562408,0.516656,0.516003,1.0,585.841858,21.796242,101.801673,413.46202,48.781923,7.44392,137561.927307,16720.121753,27011.116,7.1,6081.00086,10632.020893,1.0
800,traffic_split,7,0.177969,29.1584,5577.645166,17866.2974,0.822031,0.515379,0.51365,0.513324,1.0,585.361576,21.76887,101.802028,412.997057,48.79362,7.471895,137046.901082,16553.600517,27235.436,7.1,6038.000747,10508.49977,1.0
800,traffic_split,99,0.175729,28.791467,5196.013923,15475.06821,0.824271,0.535077,0.521314,0.520906,1.0,594.874286,21.839364,101.79723,422.686464,48.551228,7.259887,141049.03049,17182.083612,27932.458667,7.1,6082.47694,11092.506672,1.0
800,laca,42,0.148906,24.3968,5995.049102,16921.583599,0.851094,0.616729,0.51402,0.513839,1.0,550.670712,19.133334,101.752441,380.162738,49.622199,6.645569,154087.642347,15188.580567,21867.593333,7.1,6058.147245,9123.333322,1.0
800,laca,7,0.149062,24.4224,5818.671409,15526.628156,0.850938,0.612955,0.514366,0.513824,1.0,551.444439,19.163688,101.751286,380.926434,49.603032,6.643208,154142.400968,15231.644297,21934.34,7.1,6049.104103,9175.440193,1.0
800,laca,99,0.151146,24.763733,5921.533041,16782.927195,0.848854,0.613943,0.508928,0.508837,1.0,553.736706,19.095192,101.75701,383.34171,49.542794,6.70817,152649.677848,15237.20559,21715.621333,7.1,6084.767903,9145.337687,0.99875
800,rl,42,0.235677,38.613333,6042.153775,16239.503177,0.764323,0.739705,0.402228,0.402228,1.0,511.721798,21.116328,101.91089,338.025742,50.668838,11.31865,90470.152052,15067.106152,22938.436,7.1,6090.649748,8969.356403,1.0
800,rl,7,0.23599,38.664533,5832.093983,15253.418073,0.76401,0.73077,0.401239,0.401239,1.0,514.038148,21.137754,101.910535,340.379933,50.609927,11.282587,90759.328744,15193.773837,22983.014667,7.1,6051.018495,9135.655342,1.0
800,rl,99,0.23724,38.869333,5960.042887,15674.326843,0.76276,0.724802,0.39938,0.39938,1.0,516.004225,21.115848,101.912616,342.41671,50.559051,11.299132,90626.428075,15151.204472,22558.946667,7.1,6083.754989,9060.349484,0.99875
1000,no_raw,42,0.049083,10.052267,2868.344273,5024.010971,0.950917,0.793454,0.739345,0.692754,1.0,2486.132099,19.5684,101.470331,2365.093369,0.0,0.4852,2110468.675224,51166.399781,119458.24,7.1,5156.346686,46002.953095,0.482
