num_stas,policy,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,ee_kbit_j,e_per_pkt_uj,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac
400,adaptive,99,0.432396,35.421867,3135.791617,7884.293086,0.567604,0.795127,0.498347,0.497888,1.0,560.090862,43.31076,102.245461,364.594368,49.940273,18.972922,53971.656169,7615.939962,11310.14,7.1,3025.301939,4583.538023,0.9625
400,cluster_csv,42,0.472708,38.724267,2823.444147,7525.371005,0.527292,0.754471,0.471074,0.469817,1.0,539.358307,44.392512,102.325796,342.142071,50.497928,21.539077,47541.499073,7742.179798,11692.792,7.1,3034.167085,4700.912713,0.9725
400,cluster_csv,7,0.472396,38.698667,2815.583907,7530.876597,0.527604,0.761282,0.473543,0.471666,1.0,537.865889,44.656236,102.320005,340.347542,50.542105,21.584563,47441.313212,7612.845779,11200.989333,7.1,3023.457652,4582.288127,0.9725
400,cluster_csv,99,0.475521,38.954667,2871.336432,7687.171833,0.524479,0.747658,0.472562,0.470777,1.0,529.329475,44.736756,102.328284,331.501469,50.762966,22.077743,46381.553164,7456.498971,10889.685333,7.1,3030.368961,4419.03001,0.975
400,traffic_split,42,0.462292,37.870933,2896.151366,7516.684099,0.537708,0.749328,0.496563,0.496388,1.0,548.208414,46.001424,102.305993,349.593668,50.307328,20.724381,49410.402328,7846.366,12366.705333,7.1,3039.132856,4800.133144,0.97
400,traffic_split,7,0.455313,37.2992,3125.81643,7757.872449,0.544687,0.780992,0.492239,0.491973,1.0,565.331742,45.048408,102.288472,368.148619,49.846243,19.793263,51734.77391,7799.040326,12101.289333,7.1,3029.929583,4762.010743,0.9625
400,traffic_split,99,0.490417,40.174933,2751.780727,6487.211631,0.509583,0.668663,0.462716,0.461654,1.0,564.130511,45.168432,102.3537,366.727466,49.880912,21.364702,47929.525109,7446.395105,11444.262667,7.1,3029.111133,4410.183972,0.965
400,laca,42,0.38375,31.4368,3667.084056,8973.797577,0.61625,0.775554,0.479775,0.479671,1.0,535.111732,37.602864,102.163348,344.896278,50.449243,17.624431,58101.165308,7190.110783,9945.04,7.1,3018.022105,4164.988679,0.9725
400,laca,7,0.393542,32.238933,3707.59534,9081.92446,0.606458,0.756479,0.470392,0.469664,1.0,535.734526,37.555656,102.175182,345.571285,50.432403,18.053121,56721.495606,7244.011582,9988.021333,7.1,3019.98339,4216.928192,0.9725
400,laca,99,0.388542,31.829333,3691.115284,8966.942162,0.611458,0.767914,0.474391,0.474183,1.0,545.79406,37.5534,102.17099,355.895327,50.174342,17.495244,58530.19409,7186.837661,9960.573333,7.1,3018.438587,4161.299073,0.9675
600,no_raw,42,0.085,10.4448,2804.959302,4934.160234,0.915,0.789884,0.816821,0.765614,1.0,2498.230905,33.128472,101.537361,2363.565071,0.0,0.836176,1224622.992418,48224.72419,119709.372,7.1,4124.615608,44093.008582,0.828333
600,no_raw,7,0.085208,10.4704,2880.377658,4945.569814,0.914792,0.808676,0.818422,0.765267,1.0,2498.246651,33.151536,101.530343,2363.564772,0.0,0.83822,1221636.504385,47729.879157,119605.72,7.1,4077.005764,43645.773393,0.815
